product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
part	mil spec	D38999_24FG35PN		1			https://github.com/harnice/harnice-aerospace-connector-library	D38999	2/3/26	8/18/26		1ab728225c2912cd922463850ba1e777db70896f	K SHUTT			
