product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
cable	mil spec	M27500-12TG4S00		1			https://github.com/harnice/harnice-aerospace-connector-library	M27500	8/17/26	8/18/26		2ab1c2b24c570a9236e5d20167f354881cecfe9e	K SHUTT			
