product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
cable	mil spec	M27500-22SB5U23		1			https://github.com/harnice/harnice-aerospace-connector-library	M27500	8/17/26	8/21/26		9137c00e30287364715836d2729365de6ff564e3	K SHUTT			
